protocol,protocol_detected,master_proto,app_proto,category_name,category_id,flows,avg_detect_pkt_in_flow,var_detect_pkt_in_flow,avg_detecting_bytes,var_detecting_bytes,avg_packets_in_flow,var_packets_in_flow,avg_bytes_in_flow,var_bytes_in_flow,avg_detecting_instructions,var_detecting_instructions,avg_detecting_cycles,var_detecting_cycles,avg_detecting_ipc,var_detecting_ipc,avg_detecting_llc_misses,var_detecting_llc_misses,avg_detecting_llc_refs,var_detecting_llc_refs,avg_detecting_llc_miss_ratio,var_detecting_llc_miss_ratio,avg_detecting_branch_misses,var_detecting_branch_misses,avg_detecting_branch_miss_per_kinst,var_detecting_branch_miss_per_kinst
NTP,1,0,9,System,18,435,1.0,0.0,92.53333333333333,30.207509578544073,40.35402298850575,6771.088460827058,3636.993103448276,54810552.20914785,7486.813793103448,74753.45268331352,7057.029885057471,3160532.2956586075,1.118618156321839,0.06046242374973649,14.301149425287356,211.83344695468358,196.31264367816092,22564.596506804068,0.09068390574712644,0.01077470312934054,36.59310344827586,171.45512485136743,2.938702179310345,4.2485790147362765
TLS.Microsoft365,1,91,219,Collaborative,15,416,4.019230769230769,0.028476331360946745,480.65625,5964.389047475962,29.579326923076923,1520.604284162352,15562.826923076924,1219390525.0133135,141527.1923076923,48692095.458210066,51360.362980769234,131849282.83699496,2.853013608173077,0.21326051737374313,46.52644230769231,3076.422377727441,396.3293269230769,206553.03817839312,0.1944865889423077,0.024893700969727667,168.28846153846155,15320.921597633136,0.5680245192307691,0.19952443229178812
SMTP,1,0,3,Email,3,367,32.01634877384196,0.09782536064563548,12515.25613079019,66290641.96164498,61.17983651226158,3753.6243345781763,29282.188010899183,3581023163.771191,115239.16348773842,43006420.21850336,68406.19891008174,147388744.69340482,1.7190045476839237,0.047606018107751814,214.1607629427793,34286.658078981956,862.8310626702997,108796.14584709961,0.23121325885558583,0.011251004700224545,184.94822888283377,1043.0572652555145,1.3568963079019074,0.10273549061910683
TLS.Yandex,1,91,25,Web,5,362,4.0,0.0,543.6767955801105,22692.014323433352,56.98066298342541,9955.206808400231,44934.81767955801,15092396326.11593,140016.4640883978,55819314.07743964,44814.46132596685,49133636.541322,3.1543365662983422,0.06336583378611853,20.56353591160221,249.89237202771588,80.02762430939227,4511.485424742835,0.2997283508287293,0.031011963000553717,99.85082872928177,2875.41421202039,0.35240269889502757,0.055536310853569554
TLS.AWS_S3,1,91,463,Cloud,13,353,4.002832861189802,0.002824836087281016,455.07365439093485,3462.6121387700728,30.373937677053824,481.2029468176457,12098.484419263455,583844113.8984824,136639.74220963172,331317880.86555547,43823.801699716714,40477716.56124357,3.126415495750708,0.05776818589740578,15.271954674220963,143.70507748236483,97.71671388101983,6327.755443025784,0.19184252407932015,0.018273644772453385,104.42209631728045,3482.7425145856237,0.39059910198300285,0.03653042295964966
SMTPS.GMail,1,29,122,Email,3,343,4.005830903790088,0.011627808141165664,436.27113702623905,783.1772135759761,43.40524781341108,7.343062839463151,8127.262390670554,1871708.4326088624,96733.89212827988,13335014.667663982,41044.874635568514,61460978.581951395,2.391313868804665,0.05094697461540844,19.47813411078717,644.6926705709355,287.2594752186589,82397.21838689662,0.08436229737609328,0.00625706129643635,239.80758017492712,2137.3448988091695,1.0857886588921284,0.06643501656248131
TLS.eBay,1,91,179,Shopping,27,305,4.0,0.0,492.5016393442623,12567.154915345338,60.747540983606555,6475.395280838485,40340.53114754098,10757704367.363785,138561.68524590164,34265649.56650363,42084.75081967213,17688105.54446654,3.3097572655737704,0.0454507830190016,13.957377049180328,87.45719967750605,52.87868852459017,5538.572168771835,0.34579226885245906,0.04057431228461624,73.69508196721311,1714.3234184359044,0.23191649508196724,0.018655251668905713
RDP,1,0,88,RemoteAccess,12,286,32.0,0.0,18611.433566433567,13027826.909922246,36.55244755244755,250.1843121913052,22117.321678321678,249595331.6377818,108452.6993006993,7819757.517971539,74831.22027972028,101110237.41651183,1.4648829125874125,0.017611968635184667,370.4230769230769,16705.607719203876,1050.7027972027972,34404.3487334344,0.34704103846153844,0.005469723726575444,198.27272727272728,626.7088366179274,1.7755773951048952,0.06592815697658864
IGMP,1,0,82,Network,14,279,1.0,0.0,61.261648745519715,8.759496923215272,31.272401433691755,856.3200626918975,1931.111111111111,3311043.797690163,5942.878136200717,166148.68048971624,4795.971326164875,3660482.716023689,1.3144806344086022,0.0769417392666262,5.659498207885305,186.13137035752374,65.91756272401433,5476.283526676173,0.11978068100358423,0.024622623776747704,28.56989247311828,244.00138744363517,1.5830390071684586,3.785345806253677
TLS.YouTube,1,91,124,Media,1,250,4.0,0.0,547.808,23935.683136,241.608,338067.5983359999,296689.576,836612918975.4122,136128.792,145774386.88473603,42942.1,27622670.21,3.1856513759999996,0.04812165260339463,13.592,73.29753600000001,103.52,26792.2176,0.229578956,0.025316411825442062,97.36,2956.0783999999994,0.27454078000000004,0.0314448706367476
TLS.FbookReelStory,1,91,337,SocialNetwork,6,248,4.0,0.0,458.2258064516129,2715.19901144641,59.95161290322581,8918.594432882415,46273.01612903226,11715801465.644901,127122.76612903226,476799734.751756,40576.342741935485,89656543.18494733,3.1596319717741936,0.0731642413997613,15.370967741935484,128.56399583766907,89.13306451612904,10162.591164802287,0.24120062096774195,0.02773894431090472,76.97177419354838,2469.583880723205,0.27650549596774193,0.03021432826500805
TLS.LinkedIn,1,91,233,SocialNetwork,6,228,4.0,0.0,461.55263157894734,1822.2296860572483,28.61842105263158,259.1658010156971,9533.184210526315,202944363.72922438,136287.9254385965,128259646.02514237,43265.94736842105,15039923.72530009,3.1586455,0.05549113249410965,17.653508771929825,198.07731224992307,92.15350877192982,8587.963277162204,0.2485823771929824,0.028673614864331412,93.64912280701755,2121.280393967375,0.3424301447368421,0.03761445892134308
